CD_A,PER,ENT,CON,V_SEL,N_HOG,N_REN,EST_DIS,UPM_DIS,PAR,SEX,EDA,NAC_DIA,NAC_MES,NAC_ANIO,NIV,GRA,A_ESC,ELEGIDO,REELE,R_DEF,FACTOR,FAC18
"	03",1117,19,40346,4,1,"	03","	007","	00373",3,2,3,25,1,2014,,,,,,"	01",12543,
"	03",1117,19,40346,2,1,"	01","	007","	00373",1,1,39,21,6,1978,3,3,,,,"	01",12543,
"	03",1117,19,40346,2,1,"	02","	007","	00373",2,2,37,14,6,1980,2,6,,,,"	01",12543,
"	03",1117,19,40346,2,1,"	03","	007","	00373",3,2,18,14,11,1999,3,3,,1,,"	01",12543,37629
"	03",1117,19,40350,2,1,"	03","	008","	00374",4,2,42,19,10,1975,3,3,,1,,"	01",15898,63592
"	03",1117,19,40350,4,1,"	05","	008","	00374",3,1,17,8,11,2000,3,3,,,,"	01",15898,
"	03",1117,19,40350,2,1,"	01","	008","	00374",1,1,28,31,8,1989,4,2,,,,"	01",15898,
"	03",1117,19,40350,1,1,"	03","	008","	00374",3,1,40,25,1,1977,3,3,,,,"	01",15898,
"	03",1117,19,40350,1,1,"	02","	008","	00374",2,2,65,10,3,1952,2,2,,,,"	01",15898,
"	03",1117,19,40350,1,1,"	01","	008","	00374",1,1,71,29,6,1946,3,3,,1,,"	01",15898,47694
"	03",1117,19,40350,2,1,"	02","	008","	00374",2,2,26,25,7,1991,3,3,,,,"	01",15898,
"	03",1117,19,40350,3,1,"	01","	008","	00374",1,1,80,24,2,1937,2,3,,1,,"	01",15898,31796
"	03",1117,19,40350,2,1,"	04","	008","	00374",7,1,42,12,5,1975,3,3,,,,"	01",15898,
"	03",1117,19,40350,2,1,"	05","	008","	00374",3,1,7,29,5,2010,2,1,,,,"	01",15898,
"	03",1117,19,40350,2,1,"	06","	008","	00374",3,1,5,21,9,2012,1,2,,,,"	01",15898,
"	03",1117,19,40350,3,1,"	02","	008","	00374",2,2,80,11,5,1937,2,3,,,,"	01",15898,
"	03",1117,19,40350,5,1,"	03","	008","	00374",4,1,33,6,10,1984,4,2,,1,,"	01",15898,47694
"	03",1117,19,40350,5,1,"	02","	008","	00374",3,1,47,31,10,1970,,,,,1,"	01",15898,
"	03",1117,19,40350,5,1,"	01","	008","	00374",1,2,75,6,4,1942,2,2,,,,"	01",15898,
"	03",1117,19,40350,4,1,"	01","	008","	00374",1,1,42,18,8,1975,3,3,,1,,"	01",15898,63592
"	03",1117,19,40350,4,1,"	02","	008","	00374",2,2,40,14,8,1977,3,3,,,,"	01",15898,
"	03",1117,19,40350,4,1,"	03","	008","	00374",3,1,22,27,11,1994,4,2,,,,"	01",15898,
"	03",1117,19,40350,4,1,"	04","	008","	00374",3,2,19,5,1,1998,4,2,,,,"	01",15898,
"	03",1117,19,40364,4,1,"	01","	007","	00375",1,1,37,9,4,1980,3,3,,,,"	01",12685,
"	03",1117,19,40364,1,1,"	01","	007","	00375",1,2,77,19,5,1940,,,,1,,"	01",12685,12685
"	03",1117,19,40364,5,1,"	03","	007","	00375",4,2,20,5,11,1997,3,3,,1,,"	01",12685,50740
"	03",1117,19,40364,5,1,"	02","	007","	00375",4,1,27,12,12,1989,2,6,,,,"	01",12685,
"	03",1117,19,40364,5,1,"	01","	007","	00375",1,1,25,19,4,1992,4,3,,,,"	01",12685,
"	03",1117,19,40364,4,1,"	04","	007","	00375",3,2,7,19,9,2010,2,1,,,,"	01",12685,
"	03",1117,19,40364,2,1,"	04","	007","	00375",3,2,4,27,6,2013,,,,,,"	01",12685,
"	03",1117,19,40364,4,1,"	02","	007","	00375",2,2,37,8,8,1980,4,3,,1,,"	01",12685,25370
"	03",1117,19,40364,5,1,"	04","	007","	00375",4,2,25,2,2,1992,2,6,,,,"	01",12685,
"	03",1117,19,40364,2,1,"	01","	007","	00375",1,1,30,21,3,1987,3,3,,,,"	01",12685,
"	03",1117,19,40364,2,1,"	02","	007","	00375",2,2,23,23,8,1994,3,3,,1,,"	01",12685,25370
"	03",1117,19,40364,2,1,"	03","	007","	00375",3,1,5,21,4,2012,1,2,,,,"	01",12685,
"	03",1117,19,40364,4,1,"	03","	007","	00375",3,2,8,20,6,2009,2,2,,,,"	01",12685,
"	03",1117,19,40366,1,1,"	03","	009","	00376",3,2,16,9,10,2001,4,1,,,,"	01",10972,
"	03",1117,19,40366,1,1,"	02","	009","	00376",3,2,16,20,11,2000,4,1,,,,"	01",10972,
"	03",1117,19,40366,1,1,"	01","	009","	00376",1,2,35,13,4,1982,7,3,3,1,,"	01",10972,10972
"	03",1117,19,40366,5,1,"	02","	009","	00376",3,1,17,15,7,2000,3,3,,,,"	01",10972,
"	03",1117,19,40366,5,1,"	01","	009","	00376",1,2,50,17,7,1967,3,3,,1,,"	01",10972,10972
"	03",1117,19,40366,2,1,"	04","	009","	00376",3,1,11,13,9,2006,2,5,,,,"	01",10972,
"	03",1117,19,40366,2,1,"	03","	009","	00376",3,2,15,12,9,2002,3,3,,,,"	01",10972,
"	03",1117,19,40366,2,1,"	02","	009","	00376",3,1,19,21,5,1998,4,3,,1,,"	01",10972,21944
"	03",1117,19,40366,2,1,"	01","	009","	00376",1,2,43,19,12,1973,3,3,,,,"	01",10972,
"	03",1117,19,40366,4,1,"	02","	009","	00376",2,2,52,7,3,1965,4,3,,1,,"	01",10972,21944
"	03",1117,19,40366,3,1,"	01","	009","	00376",1,1,49,14,9,1968,3,3,,1,,"	01",10972,10972
"	03",1117,19,40366,3,1,"	02","	009","	00376",3,1,15,8,9,2002,3,3,,,,"	01",10972,
"	03",1117,19,40366,4,1,"	01","	009","	00376",1,1,54,17,1,1963,4,3,,,1,"	01",10972,
"	03",1117,19,40394,2,1,"	01","	008","	00377",1,1,52,17,10,1965,2,1,,1,,"	01",13302,26604
"	03",1117,19,40394,4,1,"	04","	008","	00377",3,1,9,28,2,2008,2,3,,,,"	01",13302,
"	03",1117,19,40394,4,1,"	03","	008","	00377",3,2,14,6,2,2003,3,2,,,,"	01",13302,
"	03",1117,19,40394,4,1,"	02","	008","	00377",2,2,45,22,12,1971,6,3,2,1,,"	01",13302,26604
"	03",1117,19,40394,2,1,"	03","	008","	00377",4,2,5,23,7,2012,1,2,,,,"	01",13302,
"	03",1117,19,40394,3,1,"	03","	008","	00377",3,2,16,24,11,2000,3,3,,,,"	01",13302,
"	03",1117,19,40394,3,1,"	02","	008","	00377",3,1,15,4,8,2002,3,1,,,,"	01",13302,
"	03",1117,19,40394,3,1,"	01","	008","	00377",1,2,37,19,8,1980,7,5,3,1,,"	01",13302,13302
"	03",1117,19,40394,2,1,"	02","	008","	00377",3,2,29,20,11,1987,4,1,,,,"	01",13302,
"	03",1117,19,40394,4,1,"	01","	008","	00377",1,1,46,6,11,1971,9,1,4,,,"	01",13302,
"	03",1117,19,40404,2,1,"	01","	009","	00378",1,1,48,30,4,1969,7,5,3,,,"	01",10311,
"	03",1117,19,40404,3,1,"	05","	009","	00378",3,1,5,20,11,2011,1,2,,,,"	01",10311,
"	03",1117,19,40404,2,1,"	03","	009","	00378",3,2,21,11,1,1996,7,5,3,,,"	01",10311,
"	03",1117,19,40404,2,1,"	04","	009","	00378",4,2,19,9,10,1998,7,2,3,,,"	01",10311,
"	03",1117,19,40404,2,1,"	05","	009","	00378",3,1,18,4,10,1999,7,2,3,,,"	01",10311,
"	03",1117,19,40404,2,1,"	06","	009","	00378",3,2,5,28,7,2012,1,1,,,,"	01",10311,
"	03",1117,19,40404,4,1,"	01","	009","	00378",1,1,30,17,4,1987,7,4,3,,,"	01",10311,
"	03",1117,19,40404,4,1,"	02","	009","	00378",2,2,31,19,6,1986,7,4,3,1,,"	01",10311,20622
"	03",1117,19,40404,4,1,"	03","	009","	00378",3,2,,26,12,2016,,,,,,"	01",10311,
"	03",1117,19,40404,5,1,"	01","	009","	00378",1,1,41,6,12,1975,7,5,3,,,"	01",10311,
"	03",1117,19,40404,5,1,"	02","	009","	00378",2,2,43,16,12,1973,7,5,3,1,,"	01",10311,20622
"	03",1117,19,40404,5,1,"	03","	009","	00378",3,2,15,19,11,2001,4,1,,,,"	01",10311,
"	03",1117,19,40404,5,1,"	04","	009","	00378",3,1,9,6,1,2008,2,3,,,,"	01",10311,
"	03",1117,19,40404,1,1,"	01","	009","	00378",1,1,50,1,2,1967,7,3,3,,,"	01",10311,
"	03",1117,19,40404,1,1,"	02","	009","	00378",2,2,53,11,12,1963,7,5,3,1,,"	01",10311,30933
"	03",1117,19,40404,1,1,"	03","	009","	00378",3,2,22,21,12,1994,7,1,3,,,"	01",10311,
"	03",1117,19,40404,1,1,"	04","	009","	00378",3,1,15,18,4,2002,3,3,,,,"	01",10311,
"	03",1117,19,40404,1,1,"	05","	009","	00378",3,2,14,21,10,2003,3,2,,,,"	01",10311,
"	03",1117,19,40404,3,1,"	01","	009","	00378",1,1,38,27,10,1979,7,5,3,1,,"	01",10311,20622
"	03",1117,19,40404,3,1,"	02","	009","	00378",2,2,38,5,10,1979,7,3,3,,,"	01",10311,
"	03",1117,19,40404,3,1,"	03","	009","	00378",3,2,15,31,5,2002,3,3,,,,"	01",10311,
"	03",1117,19,40404,3,1,"	04","	009","	00378",3,2,12,7,11,2005,2,6,,,,"	01",10311,
"	03",1117,19,40404,2,1,"	02","	009","	00378",2,2,46,1,12,1970,6,3,2,1,,"	01",10311,51555
"	03",1117,19,40570,1,1,"	01","	009","	00379",1,1,66,7,5,1951,3,3,,,,"	01",11908,
"	03",1117,19,40570,2,1,"	01","	009","	00379",1,1,61,24,9,1956,9,2,4,1,,"	01",11908,11908
"	03",1117,19,40570,1,1,"	03","	009","	00379",3,2,38,5,12,1978,3,3,,,1,"	01",11908,
"	03",1117,19,40570,1,1,"	02","	009","	00379",2,2,62,21,11,1954,2,6,,1,,"	01",11908,35724
31,1117,20,40026,2,1,"	01","	073","	00380",1,1,47,12,3,1970,3,3,,1,,"	01",1601,3202
31,1117,20,40026,5,1,"	03","	073","	00380",3,2,18,7,7,1999,4,3,,,,"	01",1601,
31,1117,20,40026,5,1,"	02","	073","	00380",2,2,54,16,11,1963,7,5,3,,,"	01",1601,
31,1117,20,40026,5,1,"	01","	073","	00380",1,1,64,4,12,1952,6,4,2,1,,"	01",1601,4803
31,1117,20,40026,4,1,"	03","	073","	00380",3,1,2,23,5,2015,,,,,,"	01",1601,
31,1117,20,40026,4,1,"	02","	073","	00380",2,2,26,27,7,1991,7,3,3,,,"	01",1601,
31,1117,20,40026,2,1,"	02","	073","	00380",2,2,48,29,3,1969,4,3,,,,"	01",1601,
31,1117,20,40026,3,1,"	03","	073","	00380",3,2,46,20,12,1970,7,5,3,,,"	01",1601,
31,1117,20,40026,3,1,"	02","	073","	00380",3,1,39,4,5,1978,7,5,3,1,,"	01",1601,6404
31,1117,20,40026,3,1,"	01","	073","	00380",1,2,68,23,9,1949,,,,,1,"	01",1601,
31,1117,20,40026,1,1,"	01","	073","	00380",1,2,59,22,9,1958,3,1,,1,,"	01",1601,1601
31,1117,20,40026,4,1,"	01","	073","	00380",1,1,45,18,3,1972,7,4,3,1,,"	01",1601,3202
31,1117,20,40026,3,1,"	04","	073","	00380",3,2,29,2,7,1988,7,4,3,,,"	01",1601,
31,1117,20,40055,1,1,"	02","	072","	00381",3,1,14,6,9,2003,3,2,,,,"	01",1517,
31,1117,20,40055,2,1,"	01","	072","	00381",1,1,24,2,2,1993,2,6,,1,,"	01",1517,4551
31,1117,20,40055,2,1,"	02","	072","	00381",2,2,23,13,11,1993,4,3,,,,"	01",1517,
31,1117,20,40055,2,1,"	03","	072","	00381",4,1,26,4,6,1991,4,3,,,,"	01",1517,
31,1117,20,40055,2,1,"	04","	072","	00381",3,1,6,20,5,2011,1,3,,,,"	01",1517,
31,1117,20,40055,2,1,"	05","	072","	00381",3,1,2,10,6,2015,,,,,,"	01",1517,
31,1117,20,40055,2,1,"	06","	072","	00381",4,2,4,12,2,2013,,,,,,"	01",1517,
31,1117,20,40055,1,1,"	01","	072","	00381",1,2,43,1,3,1974,3,3,,1,,"	01",1517,1517
31,1117,20,40055,3,1,"	01","	072","	00381",1,2,40,18,6,1977,7,5,3,1,,"	01",1517,1517
31,1117,20,40055,5,1,"	08","	072","	00381",4,1,,27,12,2016,,,,,,"	01",1517,
31,1117,20,40055,5,1,"	07","	072","	00381",3,1,22,5,6,1995,3,3,,,,"	01",1517,
31,1117,20,40055,5,1,"	06","	072","	00381",3,2,18,19,7,1999,4,3,,,,"	01",1517,
31,1117,20,40055,5,1,"	05","	072","	00381",3,1,10,10,8,2007,2,4,,,,"	01",1517,
31,1117,20,40055,5,1,"	04","	072","	00381",3,1,12,5,5,2005,2,6,,,,"	01",1517,
31,1117,20,40055,5,1,"	03","	072","	00381",3,1,19,4,2,1998,4,3,,,,"	01",1517,
31,1117,20,40055,5,1,"	02","	072","	00381",2,1,50,29,3,1967,2,6,,,,"	01",1517,
31,1117,20,40055,5,1,"	01","	072","	00381",1,2,43,23,6,1974,3,3,,1,,"	01",1517,7585
31,1117,20,40055,4,1,"	02","	072","	00381",2,2,49,22,11,1967,3,3,,,,"	01",1517,
31,1117,20,40055,4,1,"	01","	072","	00381",1,1,50,7,10,1967,2,6,,1,,"	01",1517,6068
31,1117,20,40055,4,1,"	03","	072","	00381",3,2,28,1,11,1989,7,5,3,,,"	01",1517,
31,1117,20,40055,4,1,"	04","	072","	00381",3,1,24,6,9,1993,7,4,3,,,"	01",1517,
31,1117,20,40056,4,1,"	04","	072","	00382",3,1,8,9,5,2009,2,2,,,,"	01",1915,
31,1117,20,40056,5,1,"	01","	072","	00382",1,1,37,5,4,1980,7,5,3,,,"	01",1915,
31,1117,20,40056,5,1,"	02","	072","	00382",2,2,26,29,7,1991,4,3,,1,,"	01",1915,5745
31,1117,20,40056,5,1,"	03","	072","	00382",4,2,24,21,8,1993,4,3,,,,"	01",1915,
31,1117,20,40056,5,1,"	04","	072","	00382",3,1,6,24,9,2011,1,3,,,,"	01",1915,
31,1117,20,40056,1,1,"	01","	072","	00382",1,1,46,25,2,1971,3,3,,1,,"	01",1915,3830
31,1117,20,40056,1,1,"	02","	072","	00382",2,2,38,19,11,1979,2,6,,,,"	01",1915,
31,1117,20,40056,1,1,"	03","	072","	00382",3,2,10,22,12,2006,2,5,,,,"	01",1915,
31,1117,20,40056,1,1,"	04","	072","	00382",3,2,,20,12,2016,,,,,,"	01",1915,
31,1117,20,40056,3,1,"	01","	072","	00382",1,1,29,28,4,1988,3,3,,,,"	01",1915,
31,1117,20,40056,3,1,"	02","	072","	00382",2,2,30,6,12,1986,3,3,,1,,"	01",1915,3830
31,1117,20,40056,3,1,"	03","	072","	00382",3,1,9,21,8,2008,2,3,,,,"	01",1915,
31,1117,20,40056,4,1,"	01","	072","	00382",1,2,32,6,5,1985,4,3,,,,"	01",1915,
31,1117,20,40056,4,1,"	02","	072","	00382",2,1,37,30,6,1980,4,3,,1,,"	01",1915,5745
31,1117,20,40056,4,1,"	03","	072","	00382",4,2,67,11,12,1949,6,3,2,,,"	01",1915,
31,1117,20,40062,5,1,"	01","	072","	00383",1,1,43,19,8,1974,4,3,,,,"	01",1543,
31,1117,20,40062,4,1,"	04","	072","	00383",3,1,14,30,10,2003,3,2,,,,"	01",1543,
31,1117,20,40062,4,1,"	03","	072","	00383",3,2,27,15,11,1990,7,5,3,,,"	01",1543,
31,1117,20,40062,4,1,"	02","	072","	00383",2,2,47,16,5,1970,4,3,,1,,"	01",1543,4629
31,1117,20,40062,4,1,"	01","	072","	00383",1,1,67,7,3,1950,2,1,,,,"	01",1543,
31,1117,20,40062,3,1,"	05","	072","	00383",3,1,4,24,3,2013,,,,,,"	01",1543,
31,1117,20,40062,3,1,"	04","	072","	00383",3,2,6,7,5,2011,1,3,,,,"	01",1543,
31,1117,20,40062,3,1,"	03","	072","	00383",3,2,11,26,12,2005,2,5,,,,"	01",1543,
31,1117,20,40062,3,1,"	02","	072","	00383",2,2,29,8,11,1988,2,6,,1,,"	01",1543,3086
31,1117,20,40062,3,1,"	01","	072","	00383",1,1,55,19,4,1962,3,2,,,,"	01",1543,
31,1117,20,40062,2,1,"	03","	072","	00383",3,2,13,9,12,2003,3,2,,,,"	01",1543,
31,1117,20,40062,2,1,"	02","	072","	00383",2,2,63,1,7,1954,2,6,,,,"	01",1543,
31,1117,20,40062,2,1,"	01","	072","	00383",1,1,61,15,7,1956,4,2,,1,,"	01",1543,3086
31,1117,20,40062,1,1,"	04","	072","	00383",3,2,3,20,9,2014,,,,,,"	01",1543,
31,1117,20,40062,1,1,"	03","	072","	00383",3,2,6,18,7,2011,1,3,,,,"	01",1543,
31,1117,20,40062,1,1,"	02","	072","	00383",2,2,22,11,5,1995,2,6,,1,,"	01",1543,3086
31,1117,20,40062,1,1,"	01","	072","	00383",1,1,22,18,9,1995,2,6,,,,"	01",1543,
31,1117,20,40062,5,1,"	05","	072","	00383",3,2,11,20,5,2006,2,5,,,,"	01",1543,
31,1117,20,40062,5,1,"	04","	072","	00383",3,2,18,28,7,1999,4,3,,1,,"	01",1543,6172
31,1117,20,40062,5,1,"	03","	072","	00383",4,2,70,12,12,1946,,,,,,"	01",1543,
31,1117,20,40062,5,1,"	02","	072","	00383",2,2,37,7,3,1980,7,5,3,,,"	01",1543,
31,1117,20,40098,5,1,"	01","	072","	00384",1,1,69,1,11,1948,,,,,,"	01",1895,
31,1117,20,40098,1,1,"	01","	072","	00384",1,1,55,12,10,1962,2,6,,1,,"	01",1895,5685
31,1117,20,40098,2,1,"	01","	072","	00384",1,2,64,30,11,1952,2,6,,1,,"	01",1895,5685
31,1117,20,40098,4,1,"	09","	072","	00384",4,1,7,11,7,2010,2,1,,,,"	01",1895,
31,1117,20,40098,4,1,"	08","	072","	00384",4,1,10,27,3,2007,2,4,,,,"	01",1895,
31,1117,20,40098,4,1,"	07","	072","	00384",4,1,15,13,10,2002,3,3,,,,"	01",1895,
31,1117,20,40098,4,1,"	06","	072","	00384",4,2,32,28,5,1985,3,3,,,,"	01",1895,
31,1117,20,40098,4,1,"	05","	072","	00384",3,1,41,8,3,1976,7,4,3,,,"	01",1895,
31,1117,20,40098,4,1,"	04","	072","	00384",3,2,44,28,5,1973,4,3,,,,"	01",1895,
31,1117,20,40098,4,1,"	03","	072","	00384",3,1,55,7,12,1961,7,1,3,,,"	01",1895,
31,1117,20,40098,4,1,"	02","	072","	00384",2,2,80,12,10,1937,2,4,,,,"	01",1895,
31,1117,20,40098,4,1,"	01","	072","	00384",1,1,81,12,12,1935,2,4,,1,,"	01",1895,11370
31,1117,20,40098,3,1,"	04","	072","	00384",3,1,28,28,3,1989,4,3,,,,"	01",1895,
31,1117,20,40098,3,1,"	03","	072","	00384",3,1,27,28,3,1990,4,3,,,,"	01",1895,
31,1117,20,40098,3,1,"	02","	072","	00384",2,2,55,23,9,1962,2,6,,1,,"	01",1895,7580
31,1117,20,40098,1,1,"	04","	072","	00384",3,1,16,30,3,2001,3,3,,,,"	01",1895,
31,1117,20,40098,1,1,"	03","	072","	00384",3,2,18,5,9,1999,3,2,,,,"	01",1895,
31,1117,20,40098,1,1,"	02","	072","	00384",2,2,38,17,4,1979,2,6,,,,"	01",1895,
31,1117,20,40098,3,1,"	01","	072","	00384",1,1,56,1,6,1961,2,6,,,,"	01",1895,
31,1117,20,40098,2,1,"	05","	072","	00384",4,2,13,16,7,2004,3,1,,,,"	01",1895,
31,1117,20,40098,2,1,"	04","	072","	00384",4,1,17,29,12,1999,4,1,,,,"	01",1895,
31,1117,20,40098,2,1,"	02","	072","	00384",3,1,46,1,7,1971,2,6,,,,"	01",1895,
31,1117,20,40098,2,1,"	03","	072","	00384",4,2,40,30,10,1977,2,6,,,,"	01",1895,
31,1117,20,40098,5,1,"	02","	072","	00384",2,2,79,1,1,1938,2,2,,1,,"	01",1895,3790
31,1117,20,40100,2,1,"	05","	072","	00385",3,1,4,25,12,2012,,,,,,"	01",1823,
31,1117,20,40100,2,1,"	06","	072","	00385",4,1,70,20,9,1947,2,4,,1,,"	01",1823,7292
31,1117,20,40100,2,1,"	07","	072","	00385",4,2,69,20,10,1948,2,3,,,,"	01",1823,
31,1117,20,40100,5,1,"	01","	072","	00385",1,2,67,31,10,1950,7,5,3,,,"	01",1823,
31,1117,20,40100,5,1,"	02","	072","	00385",3,2,29,8,8,1988,7,5,3,1,,"	01",1823,3646
31,1117,20,40100,5,1,"	03","	072","	00385",4,1,4,13,9,2013,,,,,,"	01",1823,
31,1117,20,40100,5,1,"	04","	072","	00385",4,2,9,3,7,2008,2,3,,,,"	01",1823,
31,1117,20,40100,2,1,"	01","	072","	00385",1,1,46,5,4,1971,2,6,,,,"	01",1823,
31,1117,20,40100,2,1,"	02","	072","	00385",2,2,37,19,12,1979,2,6,,,,"	01",1823,
