CD_A,PER,ENT,CON,V_SEL,N_HOG,AGEB,UPM,PRO_VIV,R_PRE,FCH_PRE,R_DEF,FCH_DEF,P1,P2,P3,P4,R_INF,R_ELE,FAC
13,1117,12,40113,1,1,348-6,1201177,"	0020","	01",18/11/2017,"	01",20/11/2017,2,1,,,"	02","	02",2309
13,1117,12,40130,5,1,252-4,1200585,"	0131","	01",18/11/2017,"	01",20/11/2017,2,1,,,"	01","	01",2242
13,1117,12,40130,3,1,252-4,1200585,"	0088","	01",16/11/2017,"	01",17/11/2017,2,1,,,"	01","	01",2242
13,1117,12,40130,1,1,252-4,1200585,"	0035","	01",14/11/2017,"	01",17/11/2017,3,1,,,"	03","	02",2242
13,1117,12,40130,2,1,252-4,1200585,"	0103","	01",14/11/2017,"	01",15/11/2017,5,1,,,"	01","	01",2242
13,1117,12,40130,4,1,252-4,1200585,"	0068","	01",14/11/2017,"	01",15/11/2017,4,1,,,"	03","	01",2242
13,1117,12,40158,4,1,317-0,1201022,"	0094","	01",12/11/2017,"	01",13/11/2017,3,1,,,"	02","	02",2752
13,1117,12,40158,2,1,317-0,1201022,"	0059","	01","	08/11/2017","	01",13/11/2017,5,1,,,"	01","	04",2752
13,1117,12,40158,3,1,317-0,1201022,"	0009","	01",10/11/2017,"	01",12/11/2017,3,1,,,"	01","	01",2752
13,1117,12,40158,5,1,317-0,1201022,"	0126","	01",12/11/2017,"	01",13/11/2017,6,1,,,"	01","	02",2752
13,1117,12,40158,1,1,317-0,1201022,"	0031","	07","	08/11/2017","	07","	05/12/2017",,,,,,,
13,1117,12,40198,5,1,550-A,1201800,"	0106","	01",22/11/2017,"	01",23/11/2017,3,1,,,"	01","	01",3541
13,1117,12,40198,3,1,550-A,1201800,"	0005","	01",22/11/2017,"	01",23/11/2017,4,1,,,"	01","	01",3541
13,1117,12,40198,2,1,550-A,1201800,"	0057","	01",22/11/2017,"	01",23/11/2017,4,1,,,"	02","	02",3541
13,1117,12,40198,1,1,550-A,1201800,"	0097","	01","	02/12/2017","	01","	03/12/2017",2,1,,,"	01","	01",3541
13,1117,12,40198,4,1,550-A,1201800,"	0027","	01",22/11/2017,"	01",23/11/2017,2,1,,,"	02","	02",3541
13,1117,12,40202,1,1,303-9,1200961,"	0018","	01","	06/11/2017","	01","	08/11/2017",2,1,,,"	02","	01",2128
13,1117,12,40202,4,1,303-9,1200961,"	0129","	01","	07/11/2017","	01","	08/11/2017",2,1,,,"	01","	02",2128
13,1117,12,40202,5,1,303-9,1200961,"	0065","	01",12/11/2017,"	01",13/11/2017,2,1,,,"	01","	01",2128
13,1117,12,40202,2,1,303-9,1200961,"	0036","	01",10/11/2017,"	01",12/11/2017,3,1,,,"	01","	01",2128
13,1117,12,40202,3,1,303-9,1200961,"	0093","	01","	06/11/2017","	01",29/11/2017,2,1,,,"	02","	02",2128
13,1117,12,40229,2,1,349-0,1201182,"	0044","	01",16/11/2017,"	01",17/11/2017,3,1,,,"	01","	02",1548
13,1117,12,40229,3,1,349-0,1201182,"	0026","	01",14/11/2017,"	01",15/11/2017,14,1,,,"	02","	02",1548
13,1117,12,40229,4,1,349-0,1201182,"	0060","	01",14/11/2017,"	01",15/11/2017,10,1,,,"	05","	05",1548
13,1117,12,40229,1,1,349-0,1201182,"	0028","	01",14/11/2017,"	01",17/11/2017,6,1,,,"	02","	02",1548
13,1117,12,40229,5,1,349-0,1201182,"	0080","	01",14/11/2017,"	01",15/11/2017,5,1,,,"	01","	03",1548
13,1117,12,40299,2,1,334-4,1201115,"	0083","	01",12/11/2017,"	01",12/11/2017,2,1,,,"	01","	01",2349
13,1117,12,40299,1,1,334-4,1201115,"	0117","	01",12/11/2017,"	01",13/11/2017,7,1,,,"	01","	04",2349
13,1117,12,40299,4,1,334-4,1201115,"	0036","	01",12/11/2017,"	01",12/11/2017,6,1,,,"	02","	01",2349
13,1117,12,40299,3,1,334-4,1201115,"	0020","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
13,1117,12,40299,5,1,334-4,1201115,"	0047","	01",12/11/2017,"	01",12/11/2017,2,1,,,"	02","	02",2349
13,1117,12,40316,2,1,"	097-5",1200211,"	0087","	01","	01/12/2017","	01","	03/12/2017",2,1,,,"	01","	02",2230
13,1117,12,40316,5,1,"	097-5",1200211,"	0073","	01",12/11/2017,"	01",13/11/2017,3,2,2,2,"	01","	02",2230
13,1117,12,40316,1,1,"	097-5",1200211,"	0018","	01","	08/11/2017","	01","	09/11/2017",4,1,,,"	01","	02",2230
13,1117,12,40316,3,1,"	097-5",1200211,"	0027","	01",23/11/2017,"	01",24/11/2017,1,,,,"	01","	01",2230
13,1117,12,40316,4,1,"	097-5",1200211,"	0050","	01",23/11/2017,"	01","	03/12/2017",3,1,,,"	02","	02",2230
13,1117,12,40356,3,1,"	049-6",1200141,"	0114","	01","	08/11/2017","	01","	09/11/2017",6,1,,,"	01","	03",2402
13,1117,12,40356,1,1,"	049-6",1200141,"	0030","	01","	08/11/2017","	01","	09/11/2017",3,1,,,"	02","	02",2402
13,1117,12,40356,2,1,"	049-6",1200141,"	0075","	01","	08/11/2017","	01",12/11/2017,7,1,,,"	02","	03",2402
13,1117,12,40356,5,1,"	049-6",1200141,"	0183","	01","	01/12/2017","	01","	03/12/2017",2,1,,,"	02","	02",2402
13,1117,12,40356,4,1,"	049-6",1200141,"	0175","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
13,1117,12,40386,2,1,387-6,1201340,"	0130","	01",15/11/2017,"	01",17/11/2017,2,1,,,"	01","	01",4181
13,1117,12,40386,3,1,387-6,1201340,"	0046","	01",15/11/2017,"	01",17/11/2017,4,1,,,"	02","	03",4181
13,1117,12,40386,1,1,387-6,1201340,"	0105","	01",15/11/2017,"	01",17/11/2017,10,2,3,3,"	02","	03",4181
13,1117,12,40386,5,1,387-6,1201340,"	0007","	01",19/11/2017,"	01",20/11/2017,3,1,,,"	01","	02",4181
13,1117,12,40386,4,1,387-6,1201340,"	0085","	01",17/11/2017,"	01",20/11/2017,2,1,,,"	01","	01",4181
13,1117,12,40408,2,1,288-2,1200879,"	0073","	01",23/11/2017,"	01",23/11/2017,7,1,,,"	01","	04",2440
13,1117,12,40408,5,1,288-2,1200879,"	0013","	01",22/11/2017,"	01",23/11/2017,5,1,,,"	01","	01",2440
13,1117,12,40408,1,1,288-2,1200879,"	0037","	01",21/11/2017,"	01",23/11/2017,5,1,,,"	02","	05",2440
13,1117,12,40408,3,1,288-2,1200879,"	0107","	01",23/11/2017,"	01",24/11/2017,4,1,,,"	02","	03",2440
13,1117,12,40408,4,1,288-2,1200879,"	0129","	08","	05/12/2017","	08","	05/12/2017",,,,,,,
13,1117,12,40413,5,1,401-8,1201388,"	0072","	01",10/11/2017,"	01",12/11/2017,6,1,,,"	01","	02",2139
13,1117,12,40413,1,1,401-8,1201388,"	0105","	01","	07/11/2017","	01",13/11/2017,5,1,,,"	03","	02",2139
13,1117,12,40413,2,1,401-8,1201388,"	0090","	01","	07/11/2017","	01",23/11/2017,4,1,,,"	01","	04",2139
13,1117,12,40413,3,1,401-8,1201388,"	0025","	01","	07/11/2017","	01",12/11/2017,2,1,,,"	02","	02",2139
13,1117,12,40413,4,1,401-8,1201388,"	0048","	01","	07/11/2017","	01","	08/11/2017",7,1,,,"	01","	02",2139
43,1117,13,40026,2,1,170-0,1302232,"	0103","	01",11/11/2017,"	01",24/11/2017,6,1,,,"	06","	06",1261
43,1117,13,40026,1,1,170-0,1302232,"	0085","	01","	09/11/2017","	01",24/11/2017,4,1,,,"	02","	02",1261
43,1117,13,40026,4,1,170-0,1302232,"	0060","	01","	07/11/2017","	01",24/11/2017,3,1,,,"	01","	01",1261
43,1117,13,40026,5,1,170-0,1302232,"	0016","	01",11/11/2017,"	01",24/11/2017,4,1,,,"	04","	01",1261
43,1117,13,40026,3,1,170-0,1302232,"	0128","	01","	07/11/2017","	01",24/11/2017,2,1,,,"	01","	01",1261
43,1117,13,40068,5,1,"	017-7",1300092,"	0110","	01",30/11/2017,"	01",30/11/2017,2,1,,,"	02","	02",1412
43,1117,13,40068,3,1,"	017-7",1300092,"	0054","	01",15/11/2017,"	01",30/11/2017,3,1,,,"	03","	03",1412
43,1117,13,40068,2,1,"	017-7",1300092,"	0034","	01","	01/12/2017","	01","	01/12/2017",2,1,,,"	02","	02",1412
43,1117,13,40068,4,1,"	017-7",1300092,"	0078","	01",17/11/2017,"	01",27/11/2017,3,1,,,"	01","	02",1412
43,1117,13,40068,1,1,"	017-7",1300092,"	0011","	01",15/11/2017,"	01",27/11/2017,4,1,,,"	01","	03",1412
43,1117,13,40073,3,1,"	047-8",1300184,"	0101","	01",14/11/2017,"	01",28/11/2017,2,1,,,"	02","	01",1079
43,1117,13,40073,5,1,"	047-8",1300184,"	0041","	01",13/11/2017,"	01",24/11/2017,4,1,,,"	02","	03",1079
43,1117,13,40073,4,1,"	047-8",1300184,"	0018","	01",14/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1079
43,1117,13,40073,2,1,"	047-8",1300184,"	0076","	01",13/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1079
43,1117,13,40073,1,1,"	047-8",1300184,"	0060","	01",14/11/2017,"	01",24/11/2017,3,1,,,"	02","	02",1079
43,1117,13,40088,3,1,154-6,1300541,"	0055","	01",28/11/2017,"	01",29/11/2017,6,1,,,"	02","	01",1100
43,1117,13,40088,2,1,154-6,1300541,"	0022","	01",28/11/2017,"	01",28/11/2017,1,,,,"	01","	01",1100
43,1117,13,40088,4,1,154-6,1300541,"	0074","	01",30/11/2017,"	01",30/11/2017,3,1,,,"	01","	01",1100
43,1117,13,40088,1,1,154-6,1300541,"	0086","	01","	02/12/2017","	01","	05/12/2017",5,1,,,"	04","	05",1100
43,1117,13,40088,5,1,154-6,1300541,"	0114","	01",29/11/2017,"	01",29/11/2017,4,1,,,"	02","	04",1100
43,1117,13,40098,4,1,189-5,1302974,"	0039","	01","	07/11/2017","	01",24/11/2017,4,1,,,"	01","	02",1409
43,1117,13,40098,5,1,189-5,1302974,"	0075","	01","	07/11/2017","	01",24/11/2017,2,1,,,"	01","	01",1409
43,1117,13,40098,3,1,189-5,1302974,"	0029","	01","	07/11/2017","	01",24/11/2017,4,1,,,"	02","	02",1409
43,1117,13,40098,2,1,189-5,1302974,"	0104","	01","	07/11/2017","	01",24/11/2017,1,,,,"	01","	01",1409
43,1117,13,40098,1,1,189-5,1302974,"	0092","	01",10/11/2017,"	01",24/11/2017,1,,,,"	01","	01",1409
43,1117,13,40123,5,1,235-1,1300678,"	0060","	01",27/11/2017,"	01",28/11/2017,2,1,,,"	02","	02",1387
43,1117,13,40123,3,1,235-1,1300678,"	0140","	01",16/11/2017,"	01",24/11/2017,2,1,,,"	01","	02",1387
43,1117,13,40123,4,1,235-1,1300678,"	0021","	01",17/11/2017,"	01",24/11/2017,2,1,,,"	01","	02",1387
43,1117,13,40123,2,1,235-1,1300678,"	0110","	01",17/11/2017,"	01",24/11/2017,5,1,,,"	01","	03",1387
43,1117,13,40123,1,1,235-1,1300678,"	0084","	01",16/11/2017,"	01",24/11/2017,2,1,,,"	02","	02",1387
43,1117,13,40131,5,1,"	059-0",1300212,"	0063","	01","	09/11/2017","	01",27/11/2017,3,1,,,"	02","	02",1186
43,1117,13,40131,4,1,"	059-0",1300212,"	0037","	01",29/11/2017,"	01",29/11/2017,4,1,,,"	01","	01",1186
43,1117,13,40131,2,1,"	059-0",1300212,"	0121","	01","	08/11/2017","	01",27/11/2017,4,1,,,"	02","	01",1186
43,1117,13,40131,1,1,"	059-0",1300212,"	0086","	01","	08/11/2017","	01","	04/12/2017",2,1,,,"	02","	01",1186
43,1117,13,40131,3,1,"	059-0",1300212,"	0004","	01","	09/11/2017","	01",27/11/2017,3,1,,,"	01","	01",1186
43,1117,13,40135,3,1,112-8,1302842,"	0012","	01",22/11/2017,"	01",24/11/2017,7,1,,,"	02","	01",1611
43,1117,13,40135,2,1,112-8,1302842,"	0028","	01",22/11/2017,"	01",24/11/2017,2,1,,,"	01","	01",1611
43,1117,13,40135,5,1,112-8,1302842,"	0137","	01",28/11/2017,"	01",28/11/2017,3,1,,,"	02","	02",1611
43,1117,13,40135,1,1,112-8,1302842,"	0056","	07",27/11/2017,"	07",28/11/2017,,,,,,,
43,1117,13,40135,4,1,112-8,1302842,"	0034","	01",24/11/2017,"	01",27/11/2017,3,1,,,"	03","	03",1611
43,1117,13,40158,3,1,141-9,1300492,"	0074","	01",21/11/2017,"	01","	04/12/2017",6,1,,,"	04","	02",1586
43,1117,13,40158,1,1,141-9,1300492,"	0027","	01",21/11/2017,"	01",24/11/2017,3,1,,,"	01","	01",1586
43,1117,13,40158,5,1,141-9,1300492,"	0148","	01",21/11/2017,"	01",24/11/2017,2,1,,,"	01","	01",1586
43,1117,13,40158,4,1,141-9,1300492,"	0154","	01",22/11/2017,"	01",24/11/2017,6,1,,,"	03","	03",1586
43,1117,13,40158,2,1,141-9,1300492,"	0056","	01",22/11/2017,"	01",24/11/2017,2,1,,,"	02","	01",1586
43,1117,13,40168,4,1,130-6,1302222,"	0119","	01",22/11/2017,"	01",28/11/2017,4,1,,,"	02","	02",1387
43,1117,13,40168,2,1,130-6,1302222,"	0036","	07",29/11/2017,"	07","	05/12/2017",,,,,,,
43,1117,13,40168,5,1,130-6,1302222,"	0017","	01","	05/12/2017","	01","	05/12/2017",4,1,,,"	02","	01",1387
43,1117,13,40168,1,1,130-6,1302222,"	0081","	01",22/11/2017,"	01",28/11/2017,5,1,,,"	02","	04",1387
43,1117,13,40168,3,1,130-6,1302222,"	0060","	01",22/11/2017,"	01",28/11/2017,5,1,,,"	02","	04",1387
43,1117,13,40202,3,1,"	081-5",1300269,"	0061","	01",24/11/2017,"	01",27/11/2017,4,1,,,"	02","	04",742
43,1117,13,40202,2,1,"	081-5",1300269,"	0103","	01",23/11/2017,"	01",27/11/2017,2,1,,,"	02","	01",742
43,1117,13,40202,4,1,"	081-5",1300269,"	0009","	01",28/11/2017,"	01",28/11/2017,1,,,,"	01","	01",742
43,1117,13,40202,1,1,"	081-5",1300269,"	0081","	01",22/11/2017,"	01",24/11/2017,2,1,,,"	01","	01",742
43,1117,13,40202,5,1,"	081-5",1300269,"	0030","	01",22/11/2017,"	01",24/11/2017,4,1,,,"	01","	02",742
43,1117,13,40212,1,1,264-8,1300739,"	0022","	01",28/11/2017,"	01",29/11/2017,1,,,,"	01","	01",1352
43,1117,13,40212,2,1,264-8,1300739,"	0012","	01",15/11/2017,"	01",27/11/2017,2,1,,,"	01","	01",1352
43,1117,13,40212,5,1,264-8,1300739,"	0058","	01",15/11/2017,"	01",27/11/2017,4,1,,,"	01","	01",1352
43,1117,13,40212,4,1,264-8,1300739,"	0069","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
43,1117,13,40212,3,1,264-8,1300739,"	0090","	01",15/11/2017,"	01",27/11/2017,4,1,,,"	02","	02",1352
43,1117,13,40227,1,1,105-2,1300396,"	0072","	01",16/11/2017,"	01",27/11/2017,4,1,,,"	02","	02",703
43,1117,13,40227,2,1,105-2,1300396,"	0092","	01",28/11/2017,"	01",29/11/2017,1,,,,"	01","	01",703
43,1117,13,40227,5,1,105-2,1300396,"	0053","	01",13/11/2017,"	01",27/11/2017,6,1,,,"	01","	02",703
43,1117,13,40227,4,1,105-2,1300396,"	0029","	01",15/11/2017,"	01",27/11/2017,3,1,,,"	03","	01",703
43,1117,13,40227,3,1,105-2,1300396,"	0002","	01",13/11/2017,"	01",27/11/2017,4,1,,,"	02","	04",703
43,1117,13,40280,3,1,276-0,1300763,"	0069","	01",22/11/2017,"	01",28/11/2017,4,1,,,"	02","	02",1207
43,1117,13,40280,4,1,276-0,1300763,"	0030","	01",21/11/2017,"	01",28/11/2017,2,1,,,"	01","	01",1207
43,1117,13,40280,2,1,276-0,1300763,"	0101","	01",22/11/2017,"	01",28/11/2017,1,,,,"	01","	01",1207
43,1117,13,40280,1,1,276-0,1300763,"	0087","	01",21/11/2017,"	01",28/11/2017,4,1,,,"	03","	02",1207
43,1117,13,40280,5,1,276-0,1300763,"	0009","	01",21/11/2017,"	01",28/11/2017,3,1,,,"	01","	01",1207
43,1117,13,40286,4,1,"	074-5",1300249,"	0090","	06","	05/12/2017","	06","	05/12/2017",,,,,,,
43,1117,13,40286,3,1,"	074-5",1300249,"	0068","	01",13/11/2017,"	01",24/11/2017,4,1,,,"	01","	01",1609
43,1117,13,40286,1,1,"	074-5",1300249,"	0023","	07","	04/12/2017","	07","	05/12/2017",,,,,,,
43,1117,13,40286,2,1,"	074-5",1300249,"	0049","	01",16/11/2017,"	01",24/11/2017,5,1,,,"	02","	02",1609
43,1117,13,40286,5,1,"	074-5",1300249,"	0129","	01",13/11/2017,"	01",24/11/2017,5,1,,,"	02","	03",1609
43,1117,13,40304,5,1,173-4,1302897,"	0017","	01","	09/11/2017","	01",27/11/2017,2,1,,,"	01","	01",1397
43,1117,13,40304,4,1,173-4,1302897,"	0044","	01",15/11/2017,"	01",27/11/2017,2,1,,,"	01","	01",1397
43,1117,13,40304,3,1,173-4,1302897,"	0081","	01","	08/11/2017","	01",27/11/2017,2,1,,,"	01","	01",1397
43,1117,13,40304,1,1,173-4,1302897,"	0100","	01","	09/11/2017","	01",27/11/2017,3,2,2,2,"	01","	01",1397
43,1117,13,40304,2,1,173-4,1302897,"	0051","	01","	09/11/2017","	01",27/11/2017,2,2,2,1,"	01","	01",1397
43,1117,13,40309,3,1,253-A,1300723,"	0061","	01",17/11/2017,"	01","	04/12/2017",4,1,,,"	01","	01",1611
43,1117,13,40309,2,1,253-A,1300723,"	0222","	01",18/11/2017,"	01",28/11/2017,3,1,,,"	02","	01",1611
43,1117,13,40309,1,1,253-A,1300723,"	0102","	01",18/11/2017,"	01",30/11/2017,8,1,,,"	01","	01",1611
43,1117,13,40309,5,1,253-A,1300723,"	0024","	01",13/11/2017,"	01",29/11/2017,2,1,,,"	02","	02",1611
43,1117,13,40309,4,1,253-A,1300723,"	0113","	01",13/11/2017,"	01",27/11/2017,4,1,,,"	01","	02",1611
43,1117,13,40353,5,1,167-9,1302190,"	0089","	01","	07/11/2017","	01",27/11/2017,3,1,,,"	01","	01",747
43,1117,13,40353,4,1,167-9,1302190,"	0053","	01","	07/11/2017","	01",27/11/2017,5,1,,,"	01","	01",747
43,1117,13,40353,2,1,167-9,1302190,"	0111","	01","	07/11/2017","	01",27/11/2017,3,1,,,"	02","	01",747
43,1117,13,40353,1,1,167-9,1302190,"	0116","	01","	07/11/2017","	01",27/11/2017,5,1,,,"	03","	01",747
43,1117,13,40353,3,1,167-9,1302190,"	0081","	01","	08/11/2017","	01",27/11/2017,3,1,,,"	03","	03",747
43,1117,13,40359,2,1,236-6,1300683,"	0012","	06","	09/11/2017","	06","	05/12/2017",,,,,,,
43,1117,13,40359,4,1,236-6,1300683,"	0085","	01",14/11/2017,"	01",24/11/2017,2,1,,,"	01","	02",1379
43,1117,13,40359,3,1,236-6,1300683,"	0061","	01","	09/11/2017","	01",24/11/2017,3,1,,,"	01","	02",1379
43,1117,13,40359,1,1,236-6,1300683,"	0030","	01","	08/11/2017","	01",24/11/2017,5,1,,,"	04","	03",1379
43,1117,13,40359,5,1,236-6,1300683,"	0111","	01","	08/11/2017","	01",24/11/2017,7,1,,,"	02","	04",1379
43,1117,13,40382,2,1,105-2,1300394,"	0097","	01",14/11/2017,"	01",24/11/2017,2,1,,,"	01","	01",940
43,1117,13,40382,5,1,105-2,1300394,"	0044","	01",15/11/2017,"	01",24/11/2017,3,1,,,"	01","	03",940
43,1117,13,40382,4,1,105-2,1300394,"	0016","	01",14/11/2017,"	01",24/11/2017,4,1,,,"	03","	03",940
43,1117,13,40382,3,1,105-2,1300394,"	0119","	01",14/11/2017,"	01",24/11/2017,6,1,,,"	03","	02",940
43,1117,13,40382,1,1,105-2,1300394,"	0072","	01",14/11/2017,"	01",24/11/2017,5,1,,,"	02","	02",940
"	02",1117,14,40049,5,1,275-5,1407989,"	0079","	01",21/11/2017,"	01",24/11/2017,3,1,,,"	02","	03",10345
"	02",1117,14,40049,1,1,275-5,1407989,"	0005","	01",30/11/2017,"	01","	01/12/2017",5,2,2,4,"	03","	03",10345
"	02",1117,14,40049,3,1,275-5,1407989,"	0063","	01",28/11/2017,"	01",29/11/2017,3,1,,,"	03","	03",10345
"	02",1117,14,40049,4,1,275-5,1407989,"	0037","	01",21/11/2017,"	01",24/11/2017,12,2,2,8,"	06","	01",10345
"	02",1117,14,40049,2,1,275-5,1407989,"	0047","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
"	02",1117,14,40100,3,1,449-9,1408932,"	0105","	01","	01/12/2017","	01","	01/12/2017",3,1,,,"	02","	02",13486
"	02",1117,14,40100,2,1,449-9,1408932,"	0093","	01",14/11/2017,"	01",24/11/2017,6,1,,,"	02","	05",13486
"	02",1117,14,40100,5,1,449-9,1408932,"	0041","	01",14/11/2017,"	01",22/11/2017,6,1,,,"	02","	02",13486
"	02",1117,14,40100,1,1,449-9,1408932,"	0062","	01",16/11/2017,"	01",17/11/2017,4,1,,,"	01","	01",13486
"	02",1117,14,40100,4,1,449-9,1408932,"	0015","	01",16/11/2017,"	01",17/11/2017,4,1,,,"	02","	01",13486
"	02",1117,14,40147,4,1,680-9,1409568,"	0157","	01",14/11/2017,"	01",17/11/2017,1,,,,"	01","	01",21298
"	02",1117,14,40147,3,1,680-9,1409568,"	0119","	01",15/11/2017,"	01",17/11/2017,4,1,,,"	02","	02",21298
"	02",1117,14,40147,1,1,680-9,1409568,"	0041","	01",15/11/2017,"	01",17/11/2017,5,2,5,1,"	01","	01",21298
"	02",1117,14,40147,5,1,680-9,1409568,"	0191","	07","	04/12/2017","	07","	05/12/2017",,,,,,,
"	02",1117,14,40147,2,1,680-9,1409568,"	0074","	07",29/11/2017,"	07","	05/12/2017",,,,,,,
"	02",1117,14,40154,4,1,245-4,1407775,"	0071","	01",28/11/2017,"	01",29/11/2017,7,1,,,"	02","	01",13378
"	02",1117,14,40154,1,1,245-4,1407775,"	0029","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
"	02",1117,14,40154,5,1,245-4,1407775,"	0092","	01",21/11/2017,"	01",22/11/2017,5,1,,,"	03","	04",13378
"	02",1117,14,40154,2,1,245-4,1407775,"	0046","	01",21/11/2017,"	01","	05/12/2017",3,1,,,"	01","	03",13378
"	02",1117,14,40154,3,1,245-4,1407775,"	0006","	01",21/11/2017,"	01",24/11/2017,4,1,,,"	02","	01",13378
"	02",1117,14,40201,1,1,525-1,1409152,"	0067","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
"	02",1117,14,40201,4,1,525-1,1409152,"	0272","	01",17/11/2017,"	01",22/11/2017,3,2,3,1,"	01","	01",25447
"	02",1117,14,40201,2,1,525-1,1409152,"	0139","	01","	05/12/2017","	01","	06/12/2017",4,1,,,"	01","	01",25447
"	02",1117,14,40201,3,1,525-1,1409152,"	0207","	05","	06/12/2017","	05","	06/12/2017",,,,,,,
"	02",1117,14,40201,5,1,525-1,1409152,"	0333","	08","	06/12/2017","	08","	06/12/2017",,,,,,,
"	02",1117,14,40209,1,1,279-3,1408013,"	0157","	01",23/11/2017,"	01",27/11/2017,5,1,,,"	02","	01",12490
"	02",1117,14,40209,5,1,279-3,1408013,"	0162","	01",22/11/2017,"	01",24/11/2017,2,1,,,"	02","	01",12490
"	02",1117,14,40209,4,1,279-3,1408013,"	0057","	01",22/11/2017,"	01",24/11/2017,4,1,,,"	01","	01",12490
"	02",1117,14,40209,2,1,279-3,1408013,"	0029","	01",23/11/2017,"	01",24/11/2017,1,,,,"	01","	01",12490
"	02",1117,14,40209,3,1,279-3,1408013,"	0097","	07","	05/12/2017","	07","	05/12/2017",,,,,,,
